text,label,source_name,school,url
I am a Yale graduate in need of my financial aid records. How do I obtain this information?,Financial_Aid,Financial Aid FAQ,Yale,https://finaid.yale.edu/faq
"Have a question? You’re in the right place. Below, you’ll find answers to the most frequently asked questions we receive. If you don’t see your question below, feel free to try our chatbot.",Financial_Aid,Financial Aid FAQ,Yale,https://finaid.yale.edu/faq
Please note that Yale College does not accept the ISFAA in lieu of the required Yale financial aid application forms . All applicants must submit Yale’s required materials to be considered for financial aid.,Financial_Aid,Financial Aid FAQ,Yale,https://finaid.yale.edu/faq
"The process of applying for Yale financial aid, including forms and documents required, differs based on the type of student you are. To learn more, visit Apply for Aid",Financial_Aid,Financial Aid FAQ,Yale,https://finaid.yale.edu/faq
"For continuing Yale students, if you miss the deadline, y ou are still eligible to apply for financial aid , and offers will not be reduced because of late submission . Please work to complete your aid application as soon as possible.",Financial_Aid,Financial Aid FAQ,Yale,https://finaid.yale.edu/faq
Please email undergrad.fa@yale.edu with your full name and date of birth letting us know you are no longer interested in applying for financial aid so we can update your status in our system accordingly.,Financial_Aid,Financial Aid FAQ,Yale,https://finaid.yale.edu/faq
Please email undergrad.fa@yale.edu with your full name and date of birth letting us know so we can update your financial aid status in our system accordingly.,Financial_Aid,Financial Aid FAQ,Yale,https://finaid.yale.edu/faq
This information does not need to be updated as Undergraduate Financial Aid does not consider the application cycle you’ve selected on your CSS profile when considering your financial aid application nor eligibility for need-based aid.,Financial_Aid,Financial Aid FAQ,Yale,https://finaid.yale.edu/faq
"If no federal tax return was filed, please complete and submit the appropriate Non-Tax Filer’s Statement",Financial_Aid,Financial Aid FAQ,Yale,https://finaid.yale.edu/faq
"If you submitted a CSS Profile Waiver Request for your noncustodial parent, noncustodial requirements will remain in a missing status until our committee reviews your waiver request.",Financial_Aid,Financial Aid FAQ,Yale,https://finaid.yale.edu/faq
"If your waiver request is approved , we will waive the appropriate noncustodial requirements.",Financial_Aid,Financial Aid FAQ,Yale,https://finaid.yale.edu/faq
"If your waiver request is denied , we will notify you, and noncustodial requirements will remain in a missing status until received by our office.",Financial_Aid,Financial Aid FAQ,Yale,https://finaid.yale.edu/faq
"The financial aid committee reviews waiver requests in the order they are received. If additional information is needed, we will contact you directly.",Financial_Aid,Financial Aid FAQ,Yale,https://finaid.yale.edu/faq
"The College Board automatically grants CSS Profile fee waivers to U.S. applicants whose families earn up to $100,000 per year. These waivers apply to both custodial and noncustodial parents. Students are notified of their eligibility for an automatic fee waiver while completing the CSS Profile. For additional details, please refer to the CSS Profile’s fee waiver information .",Financial_Aid,Financial Aid FAQ,Yale,https://finaid.yale.edu/faq
"For information about waiving your Yale admissions application fee, visit this webpage .",Financial_Aid,Financial Aid FAQ,Yale,https://finaid.yale.edu/faq
"For prospective students, if you completed your aid application by the deadline for the round you applied, your financial aid offer will be provided with your admissions decision. If you completed your aid application after the deadline, we will work as quickly as we can to provide your offer letter to you.",Financial_Aid,Financial Aid FAQ,Yale,https://finaid.yale.edu/faq
"For continuing Yale students, the first round of offer letters will be sent out beginning late May/early June for those students who completed their application by the deadline. If you completed your aid application after the deadline, we will work as quickly as we can to provide your offer letter to you.",Financial_Aid,Financial Aid FAQ,Yale,https://finaid.yale.edu/faq
"For students on financial aid, outside merit scholarships may reduce or replace a student’s Student Share . Amounts that exceed the total Student Share reduce Yale Scholarship .",Financial_Aid,Financial Aid FAQ,Yale,https://finaid.yale.edu/faq
"The financial aid committee will review a financial aid offer if a family’s financial circumstances have changed significantly since applying for aid, or if there is additional information that was not included on the original application. Common examples include unemployment, uninsured medical expenses, and divorce/separation.",Financial_Aid,Financial Aid FAQ,Yale,https://finaid.yale.edu/faq
"For information on the review process, including required forms and documentation, see Request for Review .",Financial_Aid,Financial Aid FAQ,Yale,https://finaid.yale.edu/faq
Please visit the Year or Term Abroad webpage for more information on what happens to a financial aid offer when studying abroad.,Financial_Aid,Financial Aid FAQ,Yale,https://finaid.yale.edu/faq
"When a student moves off-campus, the amount of financial aid they receive does not change, but the charges on their bill are significantly reduced. When living off-campus, a student is not billed for on-campus housing and on-campus meals. An off-campus meal plan can be selected at a reduced cost or a meal plan can be opted-out of entirely. Learn more about meal plan options on Yale Hospitality’s webpage .",Financial_Aid,Financial Aid FAQ,Yale,https://finaid.yale.edu/faq
"The financial aid amount a student receives will still be based on the total estimated cost of attendance, which includes housing and food, even though these items are no longer billed by Yale. Similar expenses, such as rent, utilities, and groceries, will still be incurred when living off-campus, which is why these costs are still considered.",Financial_Aid,Financial Aid FAQ,Yale,https://finaid.yale.edu/faq
"If you take a leave of absence, your financial aid will be reduced by the same percentage as your charges for tuition, housing and food. Review the Financial Services section of the Undergraduate Regulations to learn more.",Financial_Aid,Financial Aid FAQ,Yale,https://finaid.yale.edu/faq
"If you are an undergraduate student who needs help completing the TL11A Tuition and Enrolment Certificate (University Outside Canada), please email undergrad.fa@yale.edu with your Yale student ID number and the year for which you need the form completed.",Financial_Aid,Financial Aid FAQ,Yale,https://finaid.yale.edu/faq
"Please email undergrad.fa@yale.edu and be sure to include your full name, date of birth, Yale Student ID number, home address while attending Yale, and the years you attended Yale. Records will be shared via email.",Financial_Aid,Financial Aid FAQ,Yale,https://finaid.yale.edu/faq
Communicating with Parents,Financial_Aid,Financial aid policies,Yale,https://finaid.yale.edu/policies
Computer/Technology Purchase,Financial_Aid,Financial aid policies,Yale,https://finaid.yale.edu/policies
Eligibility Criteria,Financial_Aid,Financial aid policies,Yale,https://finaid.yale.edu/policies
"Allowable Items (up to $2,500 total)",Financial_Aid,Financial aid policies,Yale,https://finaid.yale.edu/policies
Examples of Eligibility,Financial_Aid,Financial aid policies,Yale,https://finaid.yale.edu/policies
Disbursement Timing,Financial_Aid,Financial aid policies,Yale,https://finaid.yale.edu/policies
Outside Scholarships,Financial_Aid,Financial aid policies,Yale,https://finaid.yale.edu/policies
Federal Pell Grant,Financial_Aid,Financial aid policies,Yale,https://finaid.yale.edu/policies
Summer Pell Grant and Iraq and Afghanistan Service Grant Policy,Financial_Aid,Financial aid policies,Yale,https://finaid.yale.edu/policies
Federal Verification,Financial_Aid,Financial aid policies,Yale,https://finaid.yale.edu/policies
The Family Educational Rights and Privacy Act (FERPA),Financial_Aid,Financial aid policies,Yale,https://finaid.yale.edu/policies
How to Grant Access,Financial_Aid,Financial aid policies,Yale,https://finaid.yale.edu/policies
Leave of Absence/Withdrawal,Financial_Aid,Financial aid policies,Yale,https://finaid.yale.edu/policies
Military/Veteran Benefits,Financial_Aid,Financial aid policies,Yale,https://finaid.yale.edu/policies
Legal Name Changes for Yale College Students,Financial_Aid,Financial aid policies,Yale,https://finaid.yale.edu/policies
Updating Your Legal Name with Yale,Financial_Aid,Financial aid policies,Yale,https://finaid.yale.edu/policies
Updating Your Name with the Department of Education,Financial_Aid,Financial aid policies,Yale,https://finaid.yale.edu/policies
